id	rate
35541	0.830112957744
35543	1.2271757339
35544	0.651268119246
1333013	1.71689944008
35546	0.499064473092
35547	0.792291730089
59943	1.21783281518
59940	1.1231315327
48828	1.32626581304
59944	1.10639902755
59945	3.97477834112
48810	1.20820841023
47735	2.06233109901
24	0.866107726719
24411	0.251013548507
24412	1.24837799274
1333024	1.37071654486
11110	0.737717826925
R59	1.06145761651
R35	1.06544937585
47705	1.31762818834
35535	0.694356238574
35537	0.976786591691
35531	1.3065192144
35530	0.848010433423
35533	0.707380200326
35532	0.826874068613
48826	2.48630039265
48825	0.982227666918
35539	0.948295529319
48821	1.08390512419
48820	1.61072896836
59	0.95712909606
13310	1.22324226556
11105	0.824730067694
24465	0.754571957659
35557	1.84011883012
24462	0.71532097189
24468	1.66979904606
3550524	0.719598872877
47715	1.22180265343
47710	2.58440321524
35527	2.05451698874
35522	0.9043002349
35521	0.915888952086
48830	1.08797523068
48831	1.02551895723
48832	1.23980428863
48833	2.0764784446
48835	0.99555140563
35528	0.753983744256
35529	0.906305308613
01	1.06082658494
R12	1.12337611192
R13	0.952955952329
R10	0.965760371496
R11	1.22259203555
13305	0.753556311195
R47	1.61505089998
13329	1.38965935194
59977	0.948667797738
59975	0.768991652327
R46	1.63116459494
59970	1.00269746704
R62	1.63176288918
59915	1.09023277303
24410	1.15351035698
35598	1.18951727282
12220	1.24962339152
59913	1.46896373259
3550535	0.719461852847
35590	0.794383012048
59918	1.16795583008
35595	1.00267301222
35512	0.910290786368
3550235	0.778639491369
35516	0.867994282708
35515	1.3362928747
4884048	0.586565219875
48845	1.62722231265
13330	1.32013041841
48840	0.626686128452
35	0.881992301713
24442	0.79897148491
R61	1.2277498041
24440	1.32193090433
24447	1.13535511885
59965	1.32958881013
24444	0.742561088255
59905	1.13038822807
60	0.923132947227
61	1.18047976653
62	1.63176288918
13320	1.09793309126
35505	0.715290896168
13328	0.654193937049
35501	1.7144398827
35502	0.836632989532
48850	1.209326421
24459	0.557462343303
R60	0.827465035969
24454	0.634401532357
24456	0.901907520612
24450	1.06927941479
24452	0.816635516973
59933	0.727088056696
59932	0.854768952739
59930	1.26337952152
59937	1.34706433855
59935	0.965509028463
59934	0.927350151837
59939	1.42403997071
59938	1.0361408994
35571	1.00259079475
10010	1.74547891224
35575	0.790411841544
10015	0.813683039552
11	1.0672805751
10	0.916333199636
13	1.02910920471
12	0.981126919973
48860	1.03203081402
48865	0.795324950415
35584	1.15265244631
24428	0.889878025643
35586	0.694394497127
12225	1.33303721239
35580	1.00422316759
35582	0.713849717146
24421	0.82144399062
4884047	1.5855573758
59950	1.20802392626
R48	1.43829100095
10005	0.0
10001	0.717259548564
46605	1.71731917932
59925	1.03460827881
46607	1.59243518188
59920	0.762845358942
46602	1.15551328766
35568	1.03295362974
35569	0.893557302893
13335	1.58424343413
35562	1.26256594128
35566	2.35701669345
35567	1.22227710029
61995	1.01479776139
48	1.19486550167
46640	1.27206424984
46	1.44713851688
47	1.53116697442
47745	1.47906879107
12210	0.540930739918
12215	0.895098485828
24433	0.703915706992
24430	0.669742896483
24437	0.726620523449
47725	1.21615440256
35556	1.60349783624
35555	0.8132199082
35553	0.770960307312
47720	0.890113885304
35550	0.977118575615
60990	1.00413007059
59952	1.166653697
59955	1.06457720518
35559	0.825254219781
48805	1.90271629037
48806	2.79975501654
24485	0.698081918087
24481	1.28937383132
24480	1.60247747715
24406	2.41957671095
24405	0.458899189818
24404	1.00405744006
24403	0.939297421137
24408	0.715341457252
47750	1.3142551375
46610	1.49359177265
12205	0.61070235285
R24	1.1616703243
